gene_1302	NC_000962.3	-	1425438	1425915
gene_1303	NC_000962.3	+	1426164	1427418
gene_1304	NC_000962.3	+	1427414	1430042
gene_1305	NC_000962.3	+	1430062	1431649
oppA	NC_000962.3	-	1431665	1433441
oppD	NC_000962.3	-	1433433	1435272
oppC	NC_000962.3	-	1435268	1436144
oppB	NC_000962.3	-	1436140	1437118
canA	NC_000962.3	+	1437324	1437816
cysD	NC_000962.3	+	1437909	1438908
gene_1312	NC_000962.3	+	1438907	1440752
gene_1313	NC_000962.3	+	1440805	1441291
gene_1314	NC_000962.3	+	1441348	1442719
gene_1315	NC_000962.3	+	1442767	1443400
gene_1316	NC_000962.3	-	1443482	1445048
gene_1317	NC_000962.3	+	1445058	1445373
gene_1318	NC_000962.3	-	1445499	1445835
argV	NC_000962.3	-	1446193	1446266
argS	NC_000962.3	+	1446379	1448032
lysA	NC_000962.3	+	1448028	1449372
thrA	NC_000962.3	+	1449375	1450701
thrC	NC_000962.3	+	1450697	1451780
thrB	NC_000962.3	+	1451997	1452948
rho	NC_000962.3	+	1453204	1455013
rpmE	NC_000962.3	+	1455163	1455406
prfA	NC_000962.3	+	1455495	1456569
hemK	NC_000962.3	+	1456565	1457543
gene_1329	NC_000962.3	+	1457558	1458212
rfe	NC_000962.3	+	1458295	1459510
gene_1331	NC_000962.3	+	1459766	1460252
atpB	NC_000962.3	+	1460244	1460997
atpE	NC_000962.3	+	1461045	1461291
atpF	NC_000962.3	+	1461321	1461837
atpH	NC_000962.3	+	1461843	1463184
atpA	NC_000962.3	+	1463228	1464878
atpG	NC_000962.3	+	1464884	1465802
atpD	NC_000962.3	+	1465841	1467302
atpC	NC_000962.3	+	1467315	1467681
gene_1340	NC_000962.3	+	1467688	1468132
gene_1341	NC_000962.3	-	1468171	1469506
gene_1342	NC_000962.3	-	1469671	1470253
murA	NC_000962.3	+	1470321	1471578
mcr3	NC_000962.3	+	1471619	1471743
rrs	NC_000962.3	+	1471846	1473383
rrl	NC_000962.3	+	1473658	1476796
rrf	NC_000962.3	+	1476899	1477014
ogt	NC_000962.3	-	1477134	1477632
alkA	NC_000962.3	-	1477628	1479119
gene_1350	NC_000962.3	-	1479199	1480825
gene_1351	NC_000962.3	-	1480894	1482502
gene_1352	NC_000962.3	-	1482514	1484218
gene_1353	NC_000962.3	+	1484279	1484960
gene_1354	NC_000962.3	+	1484982	1485279
gene_1355	NC_000962.3	-	1485313	1485772
fadA4	NC_000962.3	+	1485862	1487032
gene_1357	NC_000962.3	+	1487161	1488076
PE_PGRS24	NC_000962.3	-	1488154	1489966
glgB	NC_000962.3	-	1490117	1492313
glgE	NC_000962.3	-	1492320	1494426
glgP	NC_000962.3	+	1494564	1497156
dinG	NC_000962.3	-	1497195	1499190
pncB1	NC_000962.3	-	1499213	1500560
gene_1364	NC_000962.3	+	1500661	1500967
gene_1365	NC_000962.3	+	1500926	1501583
gene_1366	NC_000962.3	+	1501599	1502634
mec	NC_000962.3	+	1502641	1503082
cysO	NC_000962.3	+	1503103	1503385
cysM	NC_000962.3	+	1503394	1504366
gene_1370	NC_000962.3	+	1504356	1505079
murI	NC_000962.3	+	1505075	1505891
gene_1372	NC_000962.3	+	1505917	1506739
rphA	NC_000962.3	+	1506755	1507535
gene_1374	NC_000962.3	+	1507573	1508188
gene_1375	NC_000962.3	-	1508184	1508547
lprD	NC_000962.3	-	1508543	1508924
mbtL	NC_000962.3	+	1508968	1509289
mbtM	NC_000962.3	+	1509281	1510847
mbtN	NC_000962.3	+	1510846	1512007
mbtK	NC_000962.3	-	1511973	1512606
leuW	NC_000962.3	+	1512728	1512812
irtA	NC_000962.3	+	1513047	1515627
irtB	NC_000962.3	+	1515623	1517363
fabG2	NC_000962.3	+	1517491	1518235
gene_1385	NC_000962.3	+	1518231	1518561
gene_1386	NC_000962.3	+	1518763	1519135
gene_1387	NC_000962.3	-	1519200	1519986
gene_1388	NC_000962.3	-	1520005	1521877
moeY	NC_000962.3	-	1521885	1524033
gene_1390	NC_000962.3	-	1524029	1524821
gene_1391	NC_000962.3	-	1525293	1526217
gene_1392	NC_000962.3	+	1526612	1530092
gene_1393	NC_000962.3	+	1530173	1530926
gene_1394	NC_000962.3	+	1531348	1532371
PPE19	NC_000962.3	-	1532443	1533634
gene_1396	NC_000962.3	-	1533948	1534611
gene_1397	NC_000962.3	-	1534607	1535393
mcr15	NC_000962.3	-	1535417	1535717
gene_1399	NC_000962.3	-	1535683	1537645
rsfA	NC_000962.3	-	1537783	1538170
gene_1401	NC_000962.3	+	1538390	1539212
gene_1402	NC_000962.3	+	1539180	1539441
gene_1403	NC_000962.3	-	1539512	1540646
lprF	NC_000962.3	+	1541020	1541806
gene_1405	NC_000962.3	+	1543359	1544829
gene_1406	NC_000962.3	+	1544825	1546007
gene_1407	NC_000962.3	+	1546012	1546993
gene_1408	NC_000962.3	-	1547072	1547531
MTS1082	NC_000962.3	+	1547129	1547269
gene_1410	NC_000962.3	+	1547832	1549152
gene_1411	NC_000962.3	+	1549148	1550642
gene_1412	NC_000962.3	-	1550579	1551218
gene_1413	NC_000962.3	-	1551228	1552656
pyrR	NC_000962.3	+	1552654	1553236
pyrB	NC_000962.3	+	1553232	1554192
pyrC	NC_000962.3	+	1554188	1555481
gene_1417	NC_000962.3	+	1555477	1555975
carA	NC_000962.3	+	1555971	1557102
carB	NC_000962.3	+	1557101	1560449
pyrF	NC_000962.3	+	1560445	1561270
PE15	NC_000962.3	+	1561464	1561773
PPE20	NC_000962.3	+	1561769	1563389
mihF	NC_000962.3	+	1563694	1564267
gmk	NC_000962.3	+	1564401	1565028
rpoZ	NC_000962.3	+	1565093	1565426
dfp	NC_000962.3	+	1565441	1566698
metK	NC_000962.3	+	1566825	1568037
gene_1428	NC_000962.3	-	1568109	1569588
cyp132	NC_000962.3	-	1569584	1570970
gene_1430	NC_000962.3	+	1571047	1572082
PE_PGRS25	NC_000962.3	-	1572127	1573858
vapC10	NC_000962.3	-	1574112	1574514
vapB10	NC_000962.3	-	1574510	1574768
nlhH	NC_000962.3	-	1574850	1575810
lipI	NC_000962.3	-	1575834	1576797
gene_1436	NC_000962.3	+	1576930	1577533
priA	NC_000962.3	+	1577613	1579581
gene_1438	NC_000962.3	-	1579598	1580423
gene_1439	NC_000962.3	+	1580591	1581074
gene_1440	NC_000962.3	-	1581145	1581970
fmt	NC_000962.3	+	1582166	1583105
fmu	NC_000962.3	+	1583101	1584475
rpe	NC_000962.3	+	1584499	1585198
ribG	NC_000962.3	+	1585194	1586214
gene_1445	NC_000962.3	-	1586210	1587767
lprG	NC_000962.3	-	1587772	1588483
ribC	NC_000962.3	+	1588567	1589173
gene_1448	NC_000962.3	+	1589386	1589902
gene_1449	NC_000962.3	+	1589891	1590293
ribA2	NC_000962.3	+	1590397	1591675
ribH	NC_000962.3	+	1591671	1592154
gene_1452	NC_000962.3	+	1592150	1592615
lprH	NC_000962.3	+	1592639	1593326
gene_1454	NC_000962.3	+	1593505	1593979
uvrC	NC_000962.3	+	1594042	1595983
gene_1456	NC_000962.3	+	1595979	1596885
gene_1457	NC_000962.3	+	1596881	1597910
whiA	NC_000962.3	+	1597906	1598884
gene_1459	NC_000962.3	-	1598893	1599655
gene_1460	NC_000962.3	+	1599658	1601038
lipO	NC_000962.3	-	1601059	1602322
fadD12	NC_000962.3	-	1602321	1603929
gene_1463	NC_000962.3	-	1603932	1604760
gene_1464	NC_000962.3	+	1604878	1606147
PE16	NC_000962.3	+	1606386	1607973
gene_1466	NC_000962.3	+	1608083	1609853
gene_1467	NC_000962.3	+	1609849	1611271
gene_1468	NC_000962.3	+	1611434	1612250
gene_1469	NC_000962.3	+	1612256	1612394
gene_1470	NC_000962.3	-	1612342	1612951
gap	NC_000962.3	+	1613307	1614327
pgk	NC_000962.3	+	1614329	1615568
tpi	NC_000962.3	+	1615564	1616350
gene_1474	NC_000962.3	-	1616961	1617387
secG	NC_000962.3	+	1617837	1618071
PE_PGRS26	NC_000962.3	-	1618209	1619685
bisC	NC_000962.3	+	1619791	1622092
gene_1478	NC_000962.3	-	1622207	1622693
gene_1479	NC_000962.3	-	1623287	1623698
devB	NC_000962.3	-	1623714	1624458
opcA	NC_000962.3	-	1624454	1625366
zwf2	NC_000962.3	-	1625418	1626963
tal	NC_000962.3	-	1626959	1628081
tkt	NC_000962.3	-	1628097	1630200
PE_PGRS27	NC_000962.3	-	1630638	1634628
gene_1486	NC_000962.3	+	1635029	1635956
PE_PGRS28	NC_000962.3	-	1636004	1638230
gene_1488	NC_000962.3	+	1638381	1639647
qor	NC_000962.3	-	1639674	1640661
gene_1490	NC_000962.3	+	1640680	1641544
gene_1491	NC_000962.3	-	1641493	1642426
gene_1492	NC_000962.3	-	1642537	1643323
gene_1493	NC_000962.3	-	1643319	1644261
gene_1494	NC_000962.3	-	1644363	1646139
gene_1495	NC_000962.3	+	1646186	1646993
gene_1496	NC_000962.3	+	1646989	1649530
gene_1497	NC_000962.3	+	1649526	1650720
gene_1498	NC_000962.3	+	1650716	1651517
csd	NC_000962.3	+	1651518	1652772
gene_1500	NC_000962.3	+	1652768	1653257
gene_1501	NC_000962.3	+	1653231	1653579
fadE15	NC_000962.3	-	1653673	1655503
PE_PGRS29	NC_000962.3	-	1655609	1656722
ctpD	NC_000962.3	+	1656963	1658937
trxA	NC_000962.3	+	1658980	1659355
trxB1	NC_000962.3	+	1659370	1659742
echA12	NC_000962.3	+	1659763	1660621
gene_1508	NC_000962.3	+	1660656	1662285
gene_1509	NC_000962.3	+	1662381	1662573
gene_1510	NC_000962.3	-	1662641	1663205
acn	NC_000962.3	-	1663215	1666047
gene_1512	NC_000962.3	+	1666204	1666765
ripA	NC_000962.3	+	1666990	1668409
gene_1514	NC_000962.3	+	1668419	1669145
moxR1	NC_000962.3	+	1669283	1670417
gene_1516	NC_000962.3	+	1670413	1671367
gene_1517	NC_000962.3	+	1671377	1672385
gene_1518	NC_000962.3	-	1672457	1673300
fabG1	NC_000962.3	+	1673440	1674184
inhA	NC_000962.3	+	1674202	1675012
hemZ	NC_000962.3	+	1675017	1676052
gene_1522	NC_000962.3	-	1676017	1676884
gene_1523	NC_000962.3	+	1676941	1677376
gene_1524	NC_000962.3	+	1677397	1678543
gene_1525	NC_000962.3	+	1678552	1678909
gene_1526	NC_000962.3	+	1678942	1679173
gene_1527	NC_000962.3	+	1679322	1680630
gene_1528	NC_000962.3	-	1681208	1681967
mutA	NC_000962.3	+	1682157	1684005
mutB	NC_000962.3	+	1684005	1686258
mazE4	NC_000962.3	+	1686271	1686574
mazF4	NC_000962.3	+	1686570	1686888
gene_1533	NC_000962.3	+	1686884	1687889
lipL	NC_000962.3	+	1687941	1689231
gene_1535	NC_000962.3	-	1689303	1689921
gene_1536	NC_000962.3	-	1690134	1690347
gene_1537	NC_000962.3	+	1690407	1690806
gene_1538	NC_000962.3	+	1690850	1691879
gene_1539	NC_000962.3	+	1691890	1692712
gene_1540	NC_000962.3	+	1692924	1693824
gene_1541	NC_000962.3	-	1693996	1695145
gene_1542	NC_000962.3	-	1695281	1695947
gene_1543	NC_000962.3	-	1695943	1696444
gene_1544	NC_000962.3	-	1696727	1697423
gene_1545	NC_000962.3	+	1697356	1697860
gene_1546	NC_000962.3	-	1698095	1699895
gene_1547	NC_000962.3	+	1699866	1700229
gene_1548	NC_000962.3	+	1700212	1701094
gene_1549	NC_000962.3	+	1701295	1702594
gmdA	NC_000962.3	+	1703074	1704097
epiA	NC_000962.3	+	1704093	1705062
gene_1552	NC_000962.3	+	1705058	1705790
gene_1553	NC_000962.3	-	1705807	1706596
gene_1554	NC_000962.3	-	1706630	1707527
gene_1555	NC_000962.3	-	1707529	1708540
gene_1556	NC_000962.3	+	1708871	1709636
gene_1557	NC_000962.3	+	1709644	1710604
gene_1558	NC_000962.3	+	1710733	1711003
gene_1559	NC_000962.3	+	1711028	1712069
fadD25	NC_000962.3	+	1712302	1714054
mmpL12	NC_000962.3	-	1714172	1717613
gene_1562	NC_000962.3	+	1717653	1718697
gene_1563	NC_000962.3	+	1718726	1719971
wbbL2	NC_000962.3	+	1720017	1720803
gene_1565	NC_000962.3	-	1720780	1722061
pks5	NC_000962.3	-	1722083	1728410
papA4	NC_000962.3	-	1728953	1729451
fadD24	NC_000962.3	+	1729502	1731257
adh	NC_000962.3	+	1731373	1732477
gene_1570	NC_000962.3	+	1732473	1733040
gene_1571	NC_000962.3	-	1733116	1733551
gene_1572	NC_000962.3	+	1733610	1734738
gene_1573	NC_000962.3	+	1734734	1735412
gene_1574	NC_000962.3	+	1735976	1736213
ileS	NC_000962.3	+	1736519	1739645
dinX	NC_000962.3	+	1739856	1741248
ansA	NC_000962.3	-	1741212	1742193
lspA	NC_000962.3	+	1742244	1742853
gene_1579	NC_000962.3	+	1742845	1743772
lprI	NC_000962.3	-	1743778	1744372
glbN	NC_000962.3	-	1744426	1744837
gene_1582	NC_000962.3	+	1745064	1746090
gene_1583	NC_000962.3	+	1746094	1746898
gene_1584	NC_000962.3	+	1746919	1747147
gene_1585	NC_000962.3	+	1747195	1747627
dnaE1	NC_000962.3	+	1747694	1751249
PPE21	NC_000962.3	-	1751297	1753334
fadD11	NC_000962.3	+	1753716	1755432
plsB1	NC_000962.3	+	1755445	1757311
frdA	NC_000962.3	+	1757681	1759433
frdB	NC_000962.3	+	1759435	1760179
frdC	NC_000962.3	+	1760175	1760556
frdD	NC_000962.3	+	1760552	1760930
gene_1594	NC_000962.3	+	1760997	1761606
mmpL6	NC_000962.3	+	1761744	1762938
gene_1596	NC_000962.3	+	1762947	1763394
ilvA	NC_000962.3	+	1763428	1764718
vapB11	NC_000962.3	+	1764755	1764974
vapC11	NC_000962.3	+	1764979	1765384
treZ	NC_000962.3	-	1765400	1767143
treY	NC_000962.3	-	1767135	1769433
treX	NC_000962.3	-	1769436	1771602
gene_1603	NC_000962.3	-	1771640	1773830
gene_1604	NC_000962.3	-	1773928	1774621
gene_1605	NC_000962.3	-	1774860	1775145
bioA	NC_000962.3	+	1775392	1776706
bioF1	NC_000962.3	+	1776702	1777863
bioD	NC_000962.3	+	1777859	1778540
gene_1609	NC_000962.3	+	1778539	1779049
gene_1610	NC_000962.3	+	1779314	1779725
gene_1611	NC_000962.3	+	1779930	1780242
gene_1612	NC_000962.3	+	1780199	1780700
gene_1613	NC_000962.3	-	1780643	1782065
gene_1614	NC_000962.3	-	1782072	1782585
gene_1615	NC_000962.3	-	1782758	1783229
gene_1616	NC_000962.3	-	1783309	1783624
gene_1617	NC_000962.3	-	1783620	1783893
gene_1618	NC_000962.3	-	1783906	1784302
gene_1619	NC_000962.3	-	1784497	1785913
gene_1620	NC_000962.3	-	1785912	1786311
gene_1621	NC_000962.3	-	1786307	1786529
gene_1622	NC_000962.3	-	1786584	1787100
gene_1623	NC_000962.3	-	1787096	1788506
gene_1624	NC_000962.3	-	1788162	1789164
gene_1625	NC_000962.3	-	1789168	1789837
bioB	NC_000962.3	+	1790284	1791334
gene_1627	NC_000962.3	+	1791334	1791574
gene_1628	NC_000962.3	+	1791570	1792236
gene_1629	NC_000962.3	-	1792400	1793741
gene_1630	NC_000962.3	-	1793997	1794708
nadA	NC_000962.3	+	1794756	1795806
nadB	NC_000962.3	+	1795805	1797389
nadC	NC_000962.3	+	1797388	1798246
gene_1634	NC_000962.3	+	1798294	1799053
gene_1635	NC_000962.3	-	1799073	1799484
hisD	NC_000962.3	+	1799583	1800900
hisC1	NC_000962.3	+	1800896	1802039
hisB	NC_000962.3	+	1802035	1802668
hisH	NC_000962.3	+	1802664	1803285
hisA	NC_000962.3	+	1803294	1804032
impA	NC_000962.3	+	1804039	1804852
hisF	NC_000962.3	+	1804853	1805657
hisI	NC_000962.3	+	1805653	1806001
chaA	NC_000962.3	+	1806181	1807264
bcpB	NC_000962.3	-	1807298	1807763
trpE	NC_000962.3	+	1807903	1809454
gene_1647	NC_000962.3	+	1809443	1810151
trpC	NC_000962.3	+	1810240	1811059
trpB	NC_000962.3	+	1811127	1812360
trpA	NC_000962.3	+	1812359	1813172
lgt	NC_000962.3	+	1813171	1814578
gene_1652	NC_000962.3	+	1815253	1815694
gene_1653	NC_000962.3	+	1815683	1816082
pykA	NC_000962.3	+	1816189	1817608
tesB1	NC_000962.3	+	1817615	1818518
gene_1656	NC_000962.3	+	1818575	1820030
cydC	NC_000962.3	-	1819963	1821694
cydD	NC_000962.3	-	1821690	1823274
cydB	NC_000962.3	-	1823360	1824401
cydA	NC_000962.3	-	1824430	1825888
gene_1661	NC_000962.3	-	1825998	1826586
cya	NC_000962.3	-	1826614	1827946
leuV	NC_000962.3	-	1828015	1828089
gene_1664	NC_000962.3	+	1828180	1828798
gene_1665	NC_000962.3	-	1828865	1830074
gene_1666	NC_000962.3	-	1830070	1830562
polA	NC_000962.3	+	1830665	1833380
rpsA	NC_000962.3	+	1833542	1834988
coaE	NC_000962.3	+	1835013	1836237
gene_1670	NC_000962.3	-	1836387	1836831
uvrB	NC_000962.3	+	1837075	1839172
gene_1672	NC_000962.3	+	1839168	1840584
gene_1673	NC_000962.3	-	1840572	1842243
TB15_	NC_000962.3	+	1842451	1842892
gene_1675	NC_000962.3	-	1842898	1843693
uvrA	NC_000962.3	+	1843741	1846660
gene_1677	NC_000962.3	-	1846716	1846974
gene_1678	NC_000962.3	-	1846989	1848459
lysX	NC_000962.3	-	1848517	1852036
infC	NC_000962.3	+	1852273	1852879
rpmI	NC_000962.3	+	1852928	1853123
rplT	NC_000962.3	+	1853184	1853574
tsnR	NC_000962.3	+	1853606	1854389
gene_1684	NC_000962.3	-	1854399	1855455
PE17	NC_000962.3	+	1855764	1856697
gene_1686	NC_000962.3	+	1856774	1857725
gene_1687	NC_000962.3	+	1857731	1858538
pheS	NC_000962.3	+	1858733	1859759
pheT	NC_000962.3	+	1859758	1862254
PE_PGRS30	NC_000962.3	-	1862347	1865383
argC	NC_000962.3	+	1865576	1866635
argJ	NC_000962.3	+	1866631	1867846
argB	NC_000962.3	+	1867842	1868727
argD	NC_000962.3	+	1868723	1869926
argF	NC_000962.3	+	1869922	1870846
argR	NC_000962.3	+	1870842	1871355
argG	NC_000962.3	+	1871363	1872560
argH	NC_000962.3	+	1872639	1874052
pks10	NC_000962.3	+	1874160	1875222
pks7	NC_000962.3	+	1875304	1881685
pks8	NC_000962.3	+	1881704	1886513
pks17	NC_000962.3	+	1886512	1888021
pks9	NC_000962.3	+	1888026	1891080
pks11	NC_000962.3	+	1891226	1892288
cyp139	NC_000962.3	-	1892270	1893563
gene_1706	NC_000962.3	-	1893577	1895343
gene_1707	NC_000962.3	+	1895725	1896088
gene_1708	NC_000962.3	+	1896120	1896468
gene_1709	NC_000962.3	+	1896475	1896868
gene_1710	NC_000962.3	-	1896876	1898208
gene_1711	NC_000962.3	-	1898300	1899233
gene_1712	NC_000962.3	-	1899260	1899917
cmr	NC_000962.3	-	1900241	1900976
gene_1714	NC_000962.3	+	1901047	1901752
dsbF	NC_000962.3	+	1901748	1902297
gene_1716	NC_000962.3	+	1902397	1903300
fadE16	NC_000962.3	+	1903299	1904421
gene_1718	NC_000962.3	+	1904429	1905254
moeX	NC_000962.3	+	1905250	1906243
gene_1720	NC_000962.3	+	1906403	1907321
gene_1721	NC_000962.3	+	1907594	1910594
gene_1722	NC_000962.3	+	1910586	1910811
gene_1723	NC_000962.3	-	1910776	1911400
gene_1724	NC_000962.3	-	1911401	1912082
gene_1725	NC_000962.3	-	1912153	1912921
mpg	NC_000962.3	+	1912979	1913591
tyrS	NC_000962.3	+	1913602	1914877
G2	NC_000962.3	-	1914962	1915191
lprJ	NC_000962.3	+	1915527	1915911
gene_1730	NC_000962.3	+	1915949	1916702
gene_1731	NC_000962.3	+	1916698	1917760
gene_1732	NC_000962.3	+	1917756	1917933
tlyA	NC_000962.3	+	1917940	1918747
ppnK	NC_000962.3	+	1918746	1919670
recN	NC_000962.3	+	1919683	1921447
gene_1736	NC_000962.3	+	1921542	1922724
mctB	NC_000962.3	+	1922745	1923690
pyrG	NC_000962.3	+	1923829	1925590
gene_1739	NC_000962.3	+	1925582	1926206
gene_1740	NC_000962.3	+	1926202	1927138
gene_1741	NC_000962.3	-	1927211	1928576
gene_1742	NC_000962.3	-	1929131	1929881
cycA	NC_000962.3	-	1929786	1931457
PPE22	NC_000962.3	-	1931497	1932655
PPE23	NC_000962.3	-	1932694	1933879
gene_1746	NC_000962.3	-	1934482	1934650
gene_1747	NC_000962.3	+	1934882	1936343
gene_1748	NC_000962.3	+	1936360	1937317
scpA	NC_000962.3	+	1937313	1938150
scpB	NC_000962.3	+	1938146	1938842
gene_1751	NC_000962.3	+	1938838	1939603
cmk	NC_000962.3	+	1939599	1940292
engA	NC_000962.3	+	1940288	1941680
gene_1754	NC_000962.3	+	1941853	1942666
fadB3	NC_000962.3	+	1942659	1943574
gene_1756	NC_000962.3	+	1943576	1944407
gene_1757	NC_000962.3	+	1944406	1944757
gene_1758	NC_000962.3	+	1944809	1945628
gene_1759	NC_000962.3	+	1945641	1946421
proT	NC_000962.3	+	1946613	1946687
vapC12	NC_000962.3	-	1947030	1947420
vapB12	NC_000962.3	-	1947416	1947644
gene_1763	NC_000962.3	+	1947861	1949346
gene_1764	NC_000962.3	+	1949342	1950590
gene_1765	NC_000962.3	-	1950632	1951052
gene_1766	NC_000962.3	-	1951041	1951752
gene_1767	NC_000962.3	+	1951852	1953238
AS1726	NC_000962.3	-	1952291	1952504
gene_1769	NC_000962.3	+	1953270	1953840
gene_1770	NC_000962.3	-	1953864	1954635
gene_1771	NC_000962.3	-	1954631	1955570
gene_1772	NC_000962.3	-	1955692	1957246
gabD2	NC_000962.3	+	1957677	1959234
gene_1774	NC_000962.3	-	1959243	1959792
gene_1775	NC_000962.3	-	1959855	1960488
MTS1338	NC_000962.3	+	1960667	1960784
gene_1777	NC_000962.3	-	1960774	1961017
gene_1778	NC_000962.3	-	1961291	1961789
gene_1779	NC_000962.3	-	1961887	1962130
narX	NC_000962.3	-	1962228	1964187
narK2	NC_000962.3	-	1964183	1965371
gene_1782	NC_000962.3	+	1965657	1965942
gene_1783	NC_000962.3	-	1965955	1967638
vapB34	NC_000962.3	+	1967705	1967918
vapC34	NC_000962.3	+	1967917	1968166
gene_1786	NC_000962.3	+	1968173	1968911
pknE	NC_000962.3	+	1969004	1970705
gene_1788	NC_000962.3	-	1970989	1971391
idi	NC_000962.3	-	1971380	1971992
pknF	NC_000962.3	+	1972138	1973569
gene_1791	NC_000962.3	+	1973630	1976228
gene_1792	NC_000962.3	+	1976600	1977332
gene_1793	NC_000962.3	-	1977328	1977886
fadD1	NC_000962.3	-	1977969	1979568
gene_1795	NC_000962.3	+	1979621	1981004
gene_1796	NC_000962.3	+	1981130	1981580
PPE24	NC_000962.3	-	1981614	1984776
gene_1798	NC_000962.3	-	1984979	1986671
cut1	NC_000962.3	+	1989042	1989567
wag22	NC_000962.3	-	1989833	1992578
gene_1801	NC_000962.3	+	1993153	1994662
gene_1802	NC_000962.3	-	1994671	1995055
gene_1803	NC_000962.3	-	1995054	1995843
gene_1804	NC_000962.3	-	1997418	1998516
gene_1805	NC_000962.3	+	1999737	2000007
gene_1806	NC_000962.3	+	2000074	2000434
PE_PGRS31	NC_000962.3	+	2000614	2002471
gene_1808	NC_000962.3	+	2002626	2003871
gene_1809	NC_000962.3	+	2003878	2005165
gene_1810	NC_000962.3	+	2005161	2006448
gene_1811	NC_000962.3	+	2006636	2006948
gene_1812	NC_000962.3	-	2007020	2007767
gene_1813	NC_000962.3	+	2007832	2009173
gene_1814	NC_000962.3	+	2009172	2009991
gene_1815	NC_000962.3	-	2009995	2010556
cyp144	NC_000962.3	+	2010656	2011961
gene_1817	NC_000962.3	-	2012081	2012531
gene_1818	NC_000962.3	-	2012686	2014480
gene_1819	NC_000962.3	+	2014699	2015263
malQ	NC_000962.3	-	2015302	2017477
eccB5	NC_000962.3	+	2017740	2019261
eccC5	NC_000962.3	+	2019257	2023433
cyp143	NC_000962.3	-	2023447	2024629
gene_1824	NC_000962.3	+	2024828	2025032
PPE25	NC_000962.3	+	2025301	2026399
PE18	NC_000962.3	+	2026477	2026777
PPE26	NC_000962.3	+	2026790	2027972
PPE27	NC_000962.3	+	2028425	2029478
PE19	NC_000962.3	+	2029904	2030204
esxM	NC_000962.3	+	2030347	2030644
esxN	NC_000962.3	+	2030694	2030979
gene_1832	NC_000962.3	+	2031066	2031969
eccD5	NC_000962.3	+	2032240	2033752
mycP5	NC_000962.3	+	2033729	2035487
eccE5	NC_000962.3	+	2035483	2036704
eccA5	NC_000962.3	+	2036700	2038533
lppT	NC_000962.3	+	2039159	2039351
PPE28	NC_000962.3	+	2039453	2041421
PPE29	NC_000962.3	+	2042001	2043273
PPE30	NC_000962.3	+	2043384	2044776
PE_PGRS32	NC_000962.3	-	2044923	2046843
gene_1842	NC_000962.3	-	2047023	2047350
gene_1843	NC_000962.3	-	2047687	2048035
PE20	NC_000962.3	+	2048072	2048372
PPE32	NC_000962.3	+	2049921	2051151
PPE33	NC_000962.3	+	2051282	2052689
gene_1847	NC_000962.3	+	2052933	2053290
mgtC	NC_000962.3	+	2053443	2054148
gene_1849	NC_000962.3	-	2054157	2055360
gene_1850	NC_000962.3	-	2055681	2056113
erg3	NC_000962.3	+	2056521	2057424
gene_1852	NC_000962.3	+	2057528	2058194
gene_1853	NC_000962.3	+	2058256	2058961
gene_1854	NC_000962.3	+	2059595	2061059
PE_PGRS33	NC_000962.3	-	2061178	2062675
bacA	NC_000962.3	-	2062809	2064729
ilvG	NC_000962.3	+	2064799	2066443
secA2	NC_000962.3	+	2066457	2068884
pgsA2	NC_000962.3	+	2069080	2069710
gene_1860	NC_000962.3	+	2069702	2070626
gene_1861	NC_000962.3	+	2070654	2071020
gene_1862	NC_000962.3	+	2071036	2071915
gcvH	NC_000962.3	+	2071952	2072357
garA	NC_000962.3	+	2072596	2073085
gene_1865	NC_000962.3	+	2073081	2073825
gene_1866	NC_000962.3	+	2073943	2074438
gene_1867	NC_000962.3	+	2074841	2075519
gene_1868	NC_000962.3	+	2075571	2075829
gcvB	NC_000962.3	+	2075877	2078703
gene_1870	NC_000962.3	-	2078929	2079790
lipZ	NC_000962.3	+	2079830	2080697
gene_1872	NC_000962.3	-	2080701	2082588
gene_1873	NC_000962.3	-	2082603	2084637
glcB	NC_000962.3	-	2084756	2086982
vapC13	NC_000962.3	-	2087257	2087653
vapB13	NC_000962.3	-	2087649	2087913
PE_PGRS34	NC_000962.3	-	2087971	2089519
gene_1878	NC_000962.3	-	2089681	2090719
gene_1879	NC_000962.3	-	2090718	2092086
guaB1	NC_000962.3	-	2092259	2093699
gnd1	NC_000962.3	-	2093731	2095189
blaR	NC_000962.3	-	2095218	2096169
blaI	NC_000962.3	-	2096183	2096600
gene_1884	NC_000962.3	+	2096877	2097300
ureA	NC_000962.3	+	2097348	2097651
ureB	NC_000962.3	+	2097647	2097962
ureC	NC_000962.3	+	2097961	2099695
ureF	NC_000962.3	+	2099694	2100330
ureG	NC_000962.3	+	2100340	2101015
ureD	NC_000962.3	+	2101022	2101649
ndh	NC_000962.3	-	2101651	2103043
gene_1892	NC_000962.3	-	2103184	2104108
gene_1893	NC_000962.3	-	2104146	2104824
modA	NC_000962.3	+	2104985	2105771
modB	NC_000962.3	+	2105773	2106568
modC	NC_000962.3	+	2106574	2107684
apa	NC_000962.3	+	2107736	2108714
gene_1898	NC_000962.3	+	2109165	2109471
adhA	NC_000962.3	+	2109544	2110585
gene_1900	NC_000962.3	-	2110591	2111362
gene_1901	NC_000962.3	-	2111354	2112110
gene_1902	NC_000962.3	-	2112106	2112967
gene_1903	NC_000962.3	+	2113140	2115477
gene_1904	NC_000962.3	+	2115764	2117249
